lat;long;featured
46.176522238386;6.0733278439941;A
46.4645036784;6.07334830688;B
46.4645036784;6.07334830688;A
46.178330523853;6.0733949952148;B
46.464133333991;6.0734424534423;A
46.178330523853;6.0736524872802;A
46.1897089;6.073679;A
46.1897089;6.073679;A
46.177602494792;6.0736846737884;A
46.1777876;6.0738564000001;A
46.178597960679;6.0738670640015;A
46.2342114;6.0739572;A
46.177835738097;6.0739574888855;A
46.2301029;6.0739825000001;A
46.2301029;6.0739825000001;A
46.2301029;6.0739825000001;A
46.175870611552;6.074061847638;A
46.1809302;6.0740779;A
46.2039912;6.0742226;A
46.2039912;6.0742226;A
46.1778507;6.0742424;A
46.175834384086;6.0742533020996;A
46.1778086;6.0742686;A
46.177810504079;6.0742747597717;A
46.1777867;6.0742846000001;A
46.1758855;6.0742927;A
46.235921528491;6.0743177623626;A
46.235051797593;6.0743353968505;A
46.235877002267;6.0744250507232;A
46.235914107456;6.0744465083953;A
46.2357656865;6.07445723723;B
46.235832476007;6.0744679660675;A
46.235743423378;6.0745430679199;A
46.1807801;6.074662;A
46.1767276;6.0747378;A
46.1990156;6.0747750000001;A
46.18261678522;6.0748219304107;A
46.462837298212;6.0749039881134;A
46.170145;6.0749589;A
46.1815533;6.0753529;A
46.2285183;6.0756218;A
46.2285183;6.0756218;B
46.1765551;6.0757682;A
46.1766388;6.075795;A
46.2027471;6.0759111;A
46.181829386176;6.0760342888855;A
46.1760966;6.0760845;A
46.2020306;6.0762639;A
46.2020306;6.0762639;A
46.22222543672;6.0762957605743;A
46.1785076;6.0763922;A
46.2020412;6.076441;A
46.2020412;6.076441;A
46.2015621;6.0765133;A
46.0501883;6.0767223;A
46.177349911029;6.0767638497375;A
46.1753605;6.0767991;A
46.18231222655;6.0768711380981;A
46.2088336;6.0772031;A
46.202330202786;6.0772538365234;B
46.2024508;6.0772623;A
46.233484258721;6.0773379047241;A
46.2385866;6.0773737;B
46.2385866;6.0773737;A
46.2385866;6.0773737;A
46.233536208244;6.0774130065765;A
46.1751052;6.0774723;A
46.233454573258;6.0774773795929;A
46.1779576;6.0775045;A
46.23321708897;6.0775202949371;A
46.233306145698;6.0775524814453;A
46.23329872431;6.0776919563141;A
46.2273023151;6.07777640688;B
46.1771819;6.0780807999999;A
46.1776137;6.078083;A
46.179593408544;6.0783088021301;A
46.1773746;6.0783997999999;A
46.2445844;6.0785563;A
46.1798241;6.0786942;A
46.179845982001;6.0787164979004;A
46.232672874566;6.078885564315;A
46.1819737;6.0792822;A
46.2346736;6.0796758;A
46.2273725;6.0797075;A
46.2315997932;6.07980312328;B
46.231614636406;6.0799104116394;A
46.2290374;6.0799583;A
46.2268462;6.0804159;A
46.2268462;6.0804159;A
46.2268462;6.0804159;A
46.2268462;6.0804159;A
46.2268462;6.0804159;A
46.2268462;6.0804159;A
46.2268462;6.0804159;A
46.2268462;6.0804159;A
46.2268462;6.0804159;A
46.2268462;6.0804159;A
46.18114803044;6.080476826706;A
46.230946686836;6.0806614301636;A
46.2271557;6.0807193;B
46.2271557;6.0807193;B
46.2271557;6.0807193;A
46.23094921025;6.0808328480598;A
46.2297857;6.0809518;A
46.233635802321;6.0810018272277;A
46.232507746529;6.0810125560638;A
46.164766;6.0810218;A
46.230664661244;6.0810583970978;A
46.232500325033;6.0810662002441;A
46.232470639037;6.0810769290802;A
46.232485482037;6.0810876579162;A
46.230238;6.0811867;A
46.230238;6.0811867;A
46.230501382607;6.0812515161468;A
46.1560058;6.08129;A
46.1731701;6.0813082;A
46.2303058663;6.08132850661;B
46.2263264;6.0813337;A
46.2338357;6.0813575;A
46.232440953025;6.0815382690307;A
46.230241620138;6.0815411947204;A
46.2337638;6.0818248;A
46.2337638;6.0818248;A
46.2337638;6.0818248;A
46.2337638;6.0818248;B
46.229769146196;6.0819137782928;A
46.2283398;6.0819212;A
46.229915059861;6.0819596193268;A
46.23231909222;6.0820156772461;A
46.1827445;6.0820219;A
46.22951915053;6.0822404576721;A
46.182178517332;6.0822570138;A
46.1729488;6.0822822;A
46.2321148;6.0823586;A
46.232115;6.082359;A
46.232115;6.082359;A
46.2322494;6.0826241;A
46.1812403;6.0826293;A
46.1812403;6.0826293;A
46.234444722792;6.0826326103088;A
46.232299944249;6.0826433391449;A
46.232641333294;6.0826540679809;A
46.233836178228;6.0827077121612;A
46.2290244311;6.08280719738;B
46.2288166156;6.08289302806;B
46.2284677807;6.08293594341;B
46.2283119176;6.08320416431;B
46.228334183781;6.0832148931457;A
46.228334183781;6.0832256219818;A
46.1740305;6.0835592;A
46.1740305;6.0835592;A
46.1740305;6.0835592;A
46.2301429;6.0837301;B
46.2285097;6.0838947;A
46.2285097;6.0838947;A
46.2285097;6.0838947;A
46.2285097;6.0838947;A
46.2285097;6.0838947;A
46.2285097;6.0838947;A
46.2285097;6.0838947;A
46.2285097;6.0838947;A
46.2285097;6.0838947;A
46.2285097;6.0838947;A
46.228217954227;6.0841346473571;A
46.1742157;6.0842936;A
46.1742157;6.0842936;A
46.229647948733;6.0843532539026;A
46.2327055;6.0843534;A
46.2327055;6.0843534;A
46.2327055;6.0843534;A
46.2291159;6.0843721;A
46.2291159;6.0843721;A
46.2291159;6.0843721;A
46.2291159;6.0843721;B
46.232001619389;6.0844634180908;A
46.2342825;6.0845604;A
46.1740488;6.0846345;A
46.22011274717;6.0846436865329;A
46.161909;6.0846918;A
46.2329349;6.0847236;A
46.1735598;6.0847607000001;A
46.2152;6.08484;A
46.2152;6.08484;A
46.2152;6.08484;A
46.2152;6.08484;A
46.2152;6.08484;A
46.229583599227;6.0849178523895;A
46.181242543704;6.0850250535034;B
46.1787347;6.0852062;A
46.1429451;6.0852172;A
46.1319375;6.0852314;A
46.178434527217;6.0855614953064;A
46.178421861032;6.0855842486572;A
46.1784829;6.0856003;A
46.2224284;6.0856333;A
46.2224284;6.0856333;A
46.216623507773;6.0856670165192;A
46.21527892902;6.0859483348877;A
46.215427;6.0862352;A
46.215427;6.0862352;A
46.2416809;6.0863081;A
46.2416809;6.0863081;A
46.2416809;6.0863081;A
46.2167867;6.086331;B
46.178303;6.088245;A
46.2023431;6.0882968;A
46.1555547;6.0886806;A
46.064528;6.088813;B
46.1859838;6.0895788;A
46.1514884;6.0899078;A
46.15584;6.09007;A
46.1553018;6.090098;A
46.1553018;6.090098;A
46.1553018;6.090098;A
46.1516738;6.0901352;B
46.1518839;6.0901827;A
46.1518839;6.0901827;A
46.1518839;6.0901827;A
46.1517789;6.0902644;A
46.4559503;6.0904545;B
46.1526077;6.0905143;A
46.1526077;6.0905143;A
46.1526077;6.0905143;A
46.1516032;6.0907851;A
46.2152467;6.0913169;A
46.1896709;6.0916815;A
46.1575982;6.0917889;B
46.202686135506;6.0918095838074;B
46.200888536786;6.0919578864776;B
46.200940517156;6.0919686153137;A
46.1563525;6.0921952;A
46.1797973;6.0924637;A
46.1569771;6.0925164;A
46.17990474279;6.0925236576721;A
46.158819883448;6.0925359569333;A
46.4920168;6.0929438;A
46.2008536;6.093181;A
46.1539933;6.0935352;A
46.180376532024;6.0936899100037;A
46.2011846;6.0937417;A
46.1549228;6.0937711;A
46.1552746;6.0938530999999;A
46.1547332;6.0938691;A
46.2227214;6.0938931;A
46.204430515164;6.0939212634766;A
46.1549918;6.0939784;A
46.1550695;6.0940006;A
46.1550695;6.0940006;A
46.155279;6.0942155;A
46.155279;6.0942155;A
46.155377896813;6.0945185890244;B
46.1554991;6.0945725;A
46.1557732;6.094821;B
46.1554867;6.0950389;A
46.1551499;6.0954615;A
46.203983056549;6.0959691359681;A
46.20401275795;6.0960335089844;A
46.2040201833;6.09608715316;B
46.2035615;6.0961578;A
46.203856605983;6.0963927497376;A
46.203829063234;6.0964210822784;A
46.203853328369;6.0967129521149;A
46.202921220908;6.0974604441803;A
46.152895338034;6.0978391566744;A
46.2041158;6.0981267;A
46.2043722;6.0985091;B
46.2007858;6.0987284;A
46.332812;6.0988891;A
46.332812;6.0988891;A
46.182784570977;6.0989692642792;A
46.2246161;6.0993323;A
46.2070884;6.099528;B
46.4254;6.0995799;A
46.4254;6.0995799;A
46.4251796;6.099643;A
46.4251796;6.099643;A
46.182416959854;6.0998107109757;A
46.1818526;6.0999962999999;A
46.181944210496;6.1001927681229;A
46.183541;6.1002345;A
46.183541;6.1002345;A
46.1839541;6.1004368;A
46.181986419254;6.1004906428528;A
46.1830609;6.100497;A
46.1830609;6.100497;A
46.1845083;6.1008895;A
46.181887846985;6.1009995296387;A
46.2272839;6.10125;A
46.2376024;6.101701;A
46.2376024;6.101701;A
46.2376024;6.101701;A
46.2376024;6.101701;A
46.2376024;6.101701;A
46.2376024;6.101701;A
46.2376024;6.101701;B
46.2376024;6.101701;A
46.2376024;6.101701;A
46.2376024;6.101701;A
46.2376024;6.101701;A
46.2376024;6.101701;A
46.2376024;6.101701;A
46.2376024;6.101701;A
46.2252091;6.1019324;B
46.2254046;6.1024049;A
46.2200145;6.1027768;A
46.222156266259;6.1028636924515;A
46.2200008786;6.10307303307;B
46.2004511;6.1031924;A
46.2280061;6.1032486;B
46.2280655;6.1034203;A
46.2280655;6.1034203;B
46.2280655;6.1034203;B
46.2280655;6.1034203;B
46.2280655;6.1034203;A
46.2280655;6.1034203;A
46.2280655;6.1034203;A
46.227501440217;6.1034631729126;A
46.1852947;6.1034738;A
46.1852947;6.1034738;A
46.228303;6.1035919;B
46.2052271;6.1035936;B
46.2052271;6.1035936000001;A
46.2052271;6.1035936000001;A
46.2052271;6.1035936000001;A
46.2052271;6.1035936000001;A
46.2052271;6.1035936000001;A
46.2052271;6.1035936000001;A
46.2052271;6.1035936000001;A
46.2052271;6.1035936000001;A
46.2052271;6.1035936000001;A
46.2052271;6.1035936000001;A
46.2052271;6.1035936000001;A
46.2052271;6.1035936000001;A
46.2052271;6.1035936000001;A
46.2052271;6.1035936000001;A
46.2052271;6.1035936000001;A
46.2052271;6.1035936000001;A
46.2574406;6.1036109;B
46.1933856;6.1037027;A
46.228881;6.1039201;B
46.228881;6.1039201;A
46.228881;6.1039201;A
46.228881;6.1039201;A
46.186982856667;6.1039678764435;B
46.2265356;6.1040385;A
46.2265356;6.1040385;A
46.228801585;6.10409238938;B
46.2281464;6.1041844;B
46.2241712;6.1043079;A
46.224250479109;6.1044004525012;A
46.2288968;6.1047935;A
46.2288968;6.1047935;B
46.2288968;6.1047935;A
46.2288968;6.1047935;A
46.2288968;6.1047935;A
46.2289562;6.1051369;B
46.22454638662;6.1051972142944;A
46.2199877;6.1052123;A
46.2122638;6.1052686;B
46.1942362;6.10536678287;B
46.229439873045;6.105379849707;B
46.2278315;6.1053824;B
46.2293124;6.1053944;A
46.2293124;6.1053944;A
46.229447294955;6.1054227650512;A
46.2289722;6.1055513;A
46.224872978837;6.1056263677368;A
46.1506207;6.105761;A
46.21421;6.10579;A
46.2293992;6.1060103;A
46.2195181;6.1061594;A
46.2293629;6.1062993;A
46.2293601;6.1063371;A
46.2293505;6.1065138;A
46.186038033755;6.1065760090454;A
46.2293516;6.1065832;B
46.2303883;6.1066185;A
46.0340402;6.1067669;A
46.2125331;6.1069262;A
46.2305687;6.1074178;A
46.1837431;6.1076956;A
46.1767668;6.1081382;B
46.1991457;6.1082183;A
46.1991457;6.1082183;A
46.163156;6.1082636999999;B
46.45488595328;6.1083072832031;A
46.189610844706;6.1083963798401;A
46.2045258;6.108444;A
46.163268;6.1085394;A
46.2298588;6.1085933;A
46.2298588;6.1085933;A
46.2298588;6.1085933;B
46.2298588;6.1085933;B
46.2298588;6.1085933;A
46.2298588;6.1085933;A
46.2298588;6.1085933;B
46.2298588;6.1085933;B
46.230006;6.1089215;A
46.1631727;6.1090106;A
46.1865639;6.1090812;A
46.236986157629;6.1090850830078;A
46.2369794;6.1090888;A
46.2369794;6.1090888;A
46.2369794;6.1090888;A
46.2369794;6.1090888;A
46.2369794;6.1090888;A
46.2369794;6.1090888;A
46.2369794;6.1090888;A
46.2369794;6.1090888;A
46.2369794;6.1090888;A
46.2370097;6.1091564;A
46.2370097;6.1091564;A
46.2370097;6.1091564;A
46.2370097;6.1091564;B
46.2370097;6.1091564;A
46.2284488;6.1092328;A
46.2284488;6.1092328;A
46.230983608782;6.1093173325408;A
46.1941915;6.109474;A
46.230924235133;6.1096499264587;B
46.221101727543;6.1098055226415;A
46.231123102987;6.1100095542481;B
46.231280476061;6.1100898087371;A
46.231273054399;6.1101112664093;A
46.223167240771;6.110261390625;A
46.231545007067;6.1103258431305;A
46.2584877;6.1103296;A
46.231553834568;6.1103848517288;B
46.203700083732;6.1104691846558;A
46.454603848938;6.1104959657593;A
46.2030332;6.1106096;A
46.202757110327;6.1106278690674;A
46.2028012;6.1106752000001;A
45.8971856;6.1107116;A
45.8971856;6.1107116;A
45.8971856;6.1107116;B
45.8971856;6.1107116;B
45.8971856;6.1107116;A
46.2039986;6.11072;A
46.2327009;6.1107525;A
46.229133;6.1107976;A
46.2322677;6.1108186;A
46.2195406;6.1108892;A
46.219056324773;6.1109519399506;A
46.2015685;6.1109652;A
46.1997405;6.1110411;A
46.454531166418;6.1111182382507;A
46.1967562;6.1111502;A
46.454586;6.111452;A
46.454586;6.111452;A
46.454586;6.111452;B
46.0138072;6.1115123;A
46.2117237;6.1115337;A
46.2146726;6.1116957;A
46.2146726;6.1116957;A
46.233786290866;6.1122877341156;A
46.233793712188;6.1122877341156;A
46.2337640269;6.11228773412;B
46.233793712188;6.1123091917877;A
46.23380855483;6.1123091917877;A
46.233778869542;6.1123306494599;A
46.2200677;6.1126262;A
46.2200677;6.1126262;A
46.1886086;6.1128878;A
46.218788646704;6.1129757;A
46.2189656;6.113016;A
46.2189656;6.113016;A
46.2189656;6.113016;A
46.2189656;6.113016;B
46.2189656;6.113016;B
46.2189656;6.113016;B
46.224583453052;6.1130303079345;B
46.195485;6.1131218;A
46.1877938;6.1132185;A
46.1831297;6.1136689;A
46.2110269;6.1136883;A
46.2110269;6.1136883;A
46.1679356;6.1138057;A
46.1679356;6.1138057000001;A
46.220754;6.1138393;A
46.207496430922;6.1138890146322;A
46.2363325;6.1143601;B
46.1885168;6.1144546;A
46.1885168;6.1144546;A
46.1885168;6.1144546;A
46.1885168;6.1144546;A
46.159885;6.1145047;A
46.2006513;6.114532;A
46.1668075;6.1145793;B
46.1668075;6.1145793;A
46.2191783;6.1147046;A
46.1883796;6.1148364;A
46.1883796;6.1148364000001;A
46.1879501;6.1149211;A
46.183822455918;6.1149695841309;A
46.1883912;6.1150564;A
46.1883912;6.1150564;A
46.1883912;6.1150564;A
46.1883912;6.1150564;A
46.1942943;6.1151589;A
46.1885732;6.1152333;A
46.1885732;6.1152333;A
46.1885732;6.1152333;A
46.1885732;6.1152333;A
46.1885732;6.1152333;A
46.1885732;6.1152333;A
46.1885732;6.1152333;A
46.1885732;6.1152333;A
46.1885732;6.1152333;A
46.1885732;6.1152333;A
46.1875491;6.1152912;A
46.1875491;6.1152912;A
46.1875491;6.1152912;A
46.1875491;6.1152912;A
46.2310413;6.11547;A
46.1923106;6.1155847;A
46.189091;6.1156922;A
46.197109739656;6.1157416753326;A
46.1886155;6.1157763;A
46.1886155;6.1157763;A
46.1886155;6.1157763;A
46.1886155;6.1157763;A
46.1886155;6.1157763;A
46.1886155;6.1157763;A
46.1984627;6.115785;A
46.1888416;6.1158745;A
46.1888416;6.1158745;A
46.1888416;6.1158745;A
46.1888416;6.1158745;A
46.1892747;6.1159805;A
46.197366241291;6.1159934330658;A
46.197329110045;6.1159934330658;A
46.19732911;6.11599343307;B
46.199698033244;6.1160792637543;A
46.1890084;6.116285;A
46.1890084;6.116285;A
46.1890084;6.116285;A
46.1890083;6.1162851;A
46.1858774;6.116302;A
46.1886038;6.1163077;A
46.1886038;6.1163077;A
46.1886038;6.1163077;A
46.1886038;6.1163077;A
46.1886038;6.1163077;A
46.1886038;6.1163077;A
46.1886038;6.1163077;A
46.1885926;6.1163173;A
46.2376549;6.1163203;B
46.1895215;6.1164966;A
46.0029462;6.1165545;A
46.0029462;6.1165545;B
46.236428725812;6.1166537656067;A
46.2333333;6.1166667;A
46.1907007438;6.1167165922;B
46.1907007438;6.1167165922;B
46.23709912334;6.1167545508437;A
46.189335308189;6.116762819574;A
46.1665308;6.1167663;A
46.1665308;6.1167663;A
46.1665308;6.1167663;B
46.190149644045;6.1167830228806;A
46.236371779027;6.1168509846558;A
46.2363792;6.1168724423279;A
46.1902119;6.1168775;A
46.236371779027;6.1168831711639;A
46.2363792;6.1168831711639;A
46.2363792;6.116888535582;A
46.2363842;6.1168898;A
46.2363792;6.1168952411045;A
46.2363792;6.1169046288361;B
46.236356937078;6.1169153576721;A
46.236364358053;6.1169153576721;A
46.236347095129;6.1169434441803;A
46.236356937078;6.1169797306885;A
46.20971;6.1170386;B
46.1773214;6.1170482;A
46.1892725;6.1170615;B
46.1881802;6.1171064;A
46.212428;6.1171151;A
46.212428;6.1171151;A
46.212428;6.1171151;A
46.1607681;6.1171264;A
46.1979725753;6.11713683334;A
46.216794190714;6.1171472759124;A
46.216794190714;6.1171687335845;A
46.2102857;6.1172334;A
46.2102857;6.1172334;A
46.2102857;6.1172334;A
46.2102857;6.1172334;A
46.2102857;6.1172334;A
46.2102857;6.1172334;A
46.2102857;6.1172334;A
46.2102857;6.1172334;A
46.2102857;6.1172334;A
46.2102857;6.1172334;A
46.2102857;6.1172334;A
46.2102857;6.1172334;A
46.2102857;6.1172334;A
46.2102857;6.1172334;B
46.2102857;6.1172334;A
46.2102857;6.1172334;A
46.2102857;6.1172334;A
46.2102857;6.1172334;A
46.2102857;6.1172334;A
46.2102857;6.1172334;A
46.2102857;6.1172334;A
46.2102857;6.1172334;B
46.2102857;6.1172334;A
46.2102857;6.1172334;B
46.2102857;6.1172334;A
46.2102857;6.1172334;A
46.2102857;6.1172334;A
46.2102857;6.1172334;A
46.2102857;6.1172334;A
46.2102857;6.1172334;A
46.1854304;6.1172916;A
46.1860359;6.117523;A
46.1860359;6.117523;A
46.238158;6.117539;A
46.454265074754;6.1175769975586;B
46.1682517;6.1177475;A
46.1682517;6.1177475;A
46.1901719;6.1180703;A
46.1901719;6.1180703;B
46.1901719;6.1180703;A
46.1901719;6.1180703;A
46.2345188;6.1181398;A
46.200436612943;6.1181771211182;A
46.1883828;6.1181785;A
46.2337815;6.1182166;A
46.2337815;6.1182166;A
46.2337815;6.1182166;A
46.2337815;6.1182166;A
46.2337815;6.1182166;A
46.2337815;6.1182166;A
46.2337815;6.1182166;A
46.2337815;6.1182166;A
46.1851879;6.1182271;A
46.1851879;6.1182271;B
46.1851879;6.1182271;A
46.2246504;6.1182828;B
46.233513;6.118379;A
46.233513;6.118379;A
46.233513;6.118379;A
46.233513;6.118379;A
46.233513;6.118379;A
46.233513;6.118379;A
46.233513;6.118379;A
46.1897814;6.1185332;A
46.1478839;6.1186041;A
46.2829998;6.1186681;A
46.2829998;6.1186681;A
46.1901203;6.118816;A
46.186137243494;6.1188641516205;A
46.2905777;6.1188862;A
46.168851;6.1188971;A
46.2905158;6.1189786;A
46.2905158;6.1189786;A
46.2905158;6.1189786;A
46.2905158;6.1189786;A
46.1678803;6.1190644;A
46.1861178;6.1191402;A
46.1920631;6.1192014;A
46.2133154;6.1192959;A
46.213314;6.1192971;A
46.1908997;6.1195294;A
46.1854656;6.1195317;A
46.2359929;6.1196021000001;A
46.1799789;6.1196517;A
46.1899035;6.119735;A
46.2134484;6.1197471;A
46.2134484;6.1197471;A
46.2134484;6.1197471;A
46.2312717;6.1197814;B
46.1828902;6.1200993;A
46.1828902;6.1200993;A
46.1828902;6.1200993;A
46.1828902;6.1200993;A
46.1828902;6.1200993;A
46.1828902;6.1200993;A
46.1828902;6.1200993;A
46.1883136;6.1201457;A
46.1883136;6.1201457;A
46.1770972;6.1201878;A
46.1826036;6.1202098;A
46.1826036;6.1202098;A
46.1882991;6.1202532;A
46.1904501;6.1203176;A
46.152217571578;6.1203500211792;A
46.1818866;6.1204474;A
46.1818866;6.1204474;A
46.1818866;6.1204474;A
46.1836682;6.120469;A
46.151883114994;6.1205109537201;B
46.15177906142;6.1205645979004;A
46.14752089258;6.1205810304413;A
46.1519559;6.1206025;A
46.1519559;6.1206025;A
46.1834001;6.120618;A
46.1517229453;6.12064541534;B
46.1822165;6.1206855;B
46.3122007;6.1207235;A
46.2330467;6.1207756;A
46.201116360533;6.1208494062988;B
46.2710484;6.1208824;A
46.201116360533;6.1208923216431;A
46.20137626081;6.1209030504791;A
46.2706015;6.1209284;A
46.182856797456;6.1209562746521;A
46.190025;6.121075;A
46.1515412239;6.12111176854;B
46.1844621;6.1212962;A
46.1909744;6.1213024;A
46.563333;6.121389;A
46.2092031;6.1213922;B
46.1929189;6.1213978;A
46.1934425;6.1215536;A
46.183718462745;6.1215785471436;A
46.1850137;6.1216669;A
46.1850137;6.1216669;A
46.15134054848;6.1217554978459;A
46.183929;6.1218105;A
46.2235588;6.121874;A
46.2233583;6.1219482;A
46.1862691;6.122077;A
46.1862691;6.122077;B
46.2013317066;6.12210468012;B
46.195603530503;6.1221137156219;A
46.1864586;6.1221242;A
46.1864586;6.1221242;A
46.1864586;6.1221242;A
46.2013395;6.1221313;A
46.2013395;6.1221313;B
46.2013395;6.1221313;B
46.2466766;6.1222473;A
46.2465598;6.1222544;A
46.232763508568;6.1223244667053;A
46.1833301;6.1223294;A
46.1750719;6.1224126;A
46.246533402719;6.1224877408447;A
46.2091736;6.1224902;A
46.1915822;6.1225054;A
46.201353983692;6.1225660200684;A
46.1816237;6.1225909;A
46.181671985633;6.1226085154053;A
46.181650483199;6.1226230745911;A
46.1841469;6.122635;B
46.1841469;6.122635;A
46.1841469;6.122635;A
46.1841469;6.122635;A
46.2346251;6.1226561;A
46.2346251;6.1226561;A
46.452361433724;6.1227436148193;A
46.180574;6.1228365;B
46.180574;6.1228365;A
46.180574;6.1228365;A
46.180574;6.1228365;A
46.2089984;6.1228496;A
46.2089984;6.1228496;A
46.1658541;6.1228791;A
46.1778845;6.1228885;A
